ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
808;T001038;10000;1985W152;2564
809;T001038;10000;1985W153;748
810;T001038;10000;1985JJ00;122704
811;T001038;10000;1986W101;1905
812;T001038;10000;1986W102;2586
813;T001038;10000;1986W103;2631
814;T001038;10000;1986W104;2620
815;T001038;10000;1986W105;2514
816;T001038;10000;1986W106;2613
817;T001038;10000;1986W107;2964
818;T001038;10000;1986W108;3204
819;T001038;10000;1986W109;3354
820;T001038;10000;1986W110;3237
821;T001038;10000;1986W111;2958
822;T001038;10000;1986W112;2663
823;T001038;10000;1986W113;2569
824;T001038;10000;1986W114;2372
825;T001038;10000;1986W115;2372
826;T001038;10000;1986W116;2337
827;T001038;10000;1986W117;2296
828;T001038;10000;1986W118;2382
829;T001038;10000;1986W119;2178
830;T001038;10000;1986W120;2215
831;T001038;10000;1986W121;2263
832;T001038;10000;1986W122;2161
833;T001038;10000;1986W123;2175
834;T001038;10000;1986W124;2283
835;T001038;10000;1986W125;2400
836;T001038;10000;1986W126;2288
837;T001038;10000;1986W127;2521
838;T001038;10000;1986W128;2078
839;T001038;10000;1986W129;2131
840;T001038;10000;1986W130;2063
841;T001038;10000;1986W131;2194
842;T001038;10000;1986W132;2080
843;T001038;10000;1986W133;2106
844;T001038;10000;1986W134;2108
845;T001038;10000;1986W135;2132
846;T001038;10000;1986W136;2064
847;T001038;10000;1986W137;2322
848;T001038;10000;1986W138;2264
849;T001038;10000;1986W139;2248
850;T001038;10000;1986W140;2229
851;T001038;10000;1986W141;2202
852;T001038;10000;1986W142;2174
853;T001038;10000;1986W143;2297
854;T001038;10000;1986W144;2262
855;T001038;10000;1986W145;2382
856;T001038;10000;1986W146;2378
857;T001038;10000;1986W147;2336
858;T001038;10000;1986W148;2340
859;T001038;10000;1986W149;2353
860;T001038;10000;1986W150;2430
861;T001038;10000;1986W151;2543
862;T001038;10000;1986W152;2434
863;T001038;10000;1986W153;1096
864;T001038;10000;1986JJ00;125307
865;T001038;10000;1987W101;1409
866;T001038;10000;1987W102;2408
867;T001038;10000;1987W103;2689
868;T001038;10000;1987W104;2650
869;T001038;10000;1987W105;2586
870;T001038;10000;1987W106;2637
871;T001038;10000;1987W107;2466
872;T001038;10000;1987W108;2418
873;T001038;10000;1987W109;2398
874;T001038;10000;1987W110;2441
875;T001038;10000;1987W111;2448
876;T001038;10000;1987W112;2448
877;T001038;10000;1987W113;2419
878;T001038;10000;1987W114;2288
879;T001038;10000;1987W115;2292
880;T001038;10000;1987W116;2310
881;T001038;10000;1987W117;2225
882;T001038;10000;1987W118;2328
883;T001038;10000;1987W119;2265
884;T001038;10000;1987W120;2236
885;T001038;10000;1987W121;2260
886;T001038;10000;1987W122;2268
887;T001038;10000;1987W123;2300
888;T001038;10000;1987W124;2307
889;T001038;10000;1987W125;2234
890;T001038;10000;1987W126;2317
891;T001038;10000;1987W127;2387
892;T001038;10000;1987W128;2332
893;T001038;10000;1987W129;2234
894;T001038;10000;1987W130;2035
895;T001038;10000;1987W131;2116
896;T001038;10000;1987W132;2107
897;T001038;10000;1987W133;2218
898;T001038;10000;1987W134;2195
899;T001038;10000;1987W135;2118
900;T001038;10000;1987W136;2148
901;T001038;10000;1987W137;2167
902;T001038;10000;1987W138;2162
903;T001038;10000;1987W139;2180
904;T001038;10000;1987W140;2255
905;T001038;10000;1987W141;2305
906;T001038;10000;1987W142;2387
907;T001038;10000;1987W143;2300
908;T001038;10000;1987W144;2339
909;T001038;10000;1987W145;2200
910;T001038;10000;1987W146;2441
911;T001038;10000;1987W147;2388
912;T001038;10000;1987W148;2474
913;T001038;10000;1987W149;2435
914;T001038;10000;1987W150;2572
915;T001038;10000;1987W151;2651
916;T001038;10000;1987W152;2512
917;T001038;10000;1987W153;1494
918;T001038;10000;1987JJ00;122199
919;T001038;10000;1988X000;1026
920;T001038;10000;1988W101;2499
921;T001038;10000;1988W102;2455
922;T001038;10000;1988W103;2501
923;T001038;10000;1988W104;2396
924;T001038;10000;1988W105;2412
925;T001038;10000;1988W106;2499
926;T001038;10000;1988W107;2365
927;T001038;10000;1988W108;2342
928;T001038;10000;1988W109;2544
929;T001038;10000;1988W110;2492
930;T001038;10000;1988W111;2463
931;T001038;10000;1988W112;2454
932;T001038;10000;1988W113;2447
933;T001038;10000;1988W114;2391
934;T001038;10000;1988W115;2346
935;T001038;10000;1988W116;2347
936;T001038;10000;1988W117;2373
937;T001038;10000;1988W118;2334
938;T001038;10000;1988W119;2303
939;T001038;10000;1988W120;2397
940;T001038;10000;1988W121;2333
941;T001038;10000;1988W122;2300
942;T001038;10000;1988W123;2228
943;T001038;10000;1988W124;2215
944;T001038;10000;1988W125;2258
945;T001038;10000;1988W126;2412
946;T001038;10000;1988W127;2349
947;T001038;10000;1988W128;2209
948;T001038;10000;1988W129;2294
949;T001038;10000;1988W130;2220
950;T001038;10000;1988W131;2272
951;T001038;10000;1988W132;2276
952;T001038;10000;1988W133;2213
953;T001038;10000;1988W134;2151
954;T001038;10000;1988W135;2169
955;T001038;10000;1988W136;2202
956;T001038;10000;1988W137;2318
957;T001038;10000;1988W138;2258
958;T001038;10000;1988W139;2291
959;T001038;10000;1988W140;2452
960;T001038;10000;1988W141;2373
961;T001038;10000;1988W142;2433
962;T001038;10000;1988W143;2322
963;T001038;10000;1988W144;2359
964;T001038;10000;1988W145;2480
965;T001038;10000;1988W146;2466
966;T001038;10000;1988W147;2454
967;T001038;10000;1988W148;2537
968;T001038;10000;1988W149;2561
969;T001038;10000;1988W150;2529
970;T001038;10000;1988W151;2599
971;T001038;10000;1988W152;2244
972;T001038;10000;1988JJ00;124163
973;T001038;10000;1989X000;381
974;T001038;10000;1989W101;2602
975;T001038;10000;1989W102;2558
976;T001038;10000;1989W103;2577
977;T001038;10000;1989W104;2526
978;T001038;10000;1989W105;2570
979;T001038;10000;1989W106;2511
980;T001038;10000;1989W107;2646
981;T001038;10000;1989W108;2563
982;T001038;10000;1989W109;2521
983;T001038;10000;1989W110;2424
984;T001038;10000;1989W111;2410
985;T001038;10000;1989W112;2432
986;T001038;10000;1989W113;2405
987;T001038;10000;1989W114;2489
988;T001038;10000;1989W115;2454
989;T001038;10000;1989W116;2359
990;T001038;10000;1989W117;2435
991;T001038;10000;1989W118;2523
992;T001038;10000;1989W119;2495
993;T001038;10000;1989W120;2504
994;T001038;10000;1989W121;2540
995;T001038;10000;1989W122;2247
996;T001038;10000;1989W123;2435
997;T001038;10000;1989W124;2453
998;T001038;10000;1989W125;2412
999;T001038;10000;1989W126;2258
1000;T001038;10000;1989W127;2436
1001;T001038;10000;1989W128;2184
1002;T001038;10000;1989W129;2239
1003;T001038;10000;1989W130;2184
1004;T001038;10000;1989W131;2207
1005;T001038;10000;1989W132;2289
1006;T001038;10000;1989W133;2243
1007;T001038;10000;1989W134;2273
1008;T001038;10000;1989W135;2115
1009;T001038;10000;1989W136;2258
1010;T001038;10000;1989W137;2390
1011;T001038;10000;1989W138;2320
1012;T001038;10000;1989W139;2264
1013;T001038;10000;1989W140;2366
1014;T001038;10000;1989W141;2394
1015;T001038;10000;1989W142;2550
1016;T001038;10000;1989W143;2510
1017;T001038;10000;1989W144;2314
1018;T001038;10000;1989W145;2323
1019;T001038;10000;1989W146;2517
1020;T001038;10000;1989W147;2623
1021;T001038;10000;1989W148;2603
1022;T001038;10000;1989W149;2914
1023;T001038;10000;1989W150;3268
1024;T001038;10000;1989W151;3260
1025;T001038;10000;1989W152;3131
1026;T001038;10000;1989JJ00;128905
1027;T001038;10000;1990W101;3352
1028;T001038;10000;1990W102;3304
1029;T001038;10000;1990W103;2952
1030;T001038;10000;1990W104;2779
1031;T001038;10000;1990W105;2671
1032;T001038;10000;1990W106;2403
1033;T001038;10000;1990W107;2488
1034;T001038;10000;1990W108;2426
1035;T001038;10000;1990W109;2509
1036;T001038;10000;1990W110;2432
1037;T001038;10000;1990W111;2448
1038;T001038;10000;1990W112;2315
1039;T001038;10000;1990W113;2447
1040;T001038;10000;1990W114;2365
1041;T001038;10000;1990W115;2427
1042;T001038;10000;1990W116;2432
1043;T001038;10000;1990W117;2529
1044;T001038;10000;1990W118;2536
1045;T001038;10000;1990W119;2405
1046;T001038;10000;1990W120;2230
1047;T001038;10000;1990W121;2392
1048;T001038;10000;1990W122;2456
1049;T001038;10000;1990W123;2297
1050;T001038;10000;1990W124;2285
1051;T001038;10000;1990W125;2406
1052;T001038;10000;1990W126;2423
1053;T001038;10000;1990W127;2252
1054;T001038;10000;1990W128;2219
1055;T001038;10000;1990W129;2287
1056;T001038;10000;1990W130;2286
1057;T001038;10000;1990W131;2573
1058;T001038;10000;1990W132;2308
1059;T001038;10000;1990W133;2256
1060;T001038;10000;1990W134;2265
1061;T001038;10000;1990W135;2282
1062;T001038;10000;1990W136;2228
1063;T001038;10000;1990W137;2193
1064;T001038;10000;1990W138;2301
1065;T001038;10000;1990W139;2429
1066;T001038;10000;1990W140;2514
1067;T001038;10000;1990W141;2469
1068;T001038;10000;1990W142;2400
1069;T001038;10000;1990W143;2489
1070;T001038;10000;1990W144;2457
1071;T001038;10000;1990W145;2480
1072;T001038;10000;1990W146;2465
1073;T001038;10000;1990W147;2434
1074;T001038;10000;1990W148;2438
1075;T001038;10000;1990W149;2651
1076;T001038;10000;1990W150;2603
1077;T001038;10000;1990W151;2725
1078;T001038;10000;1990W152;2738
1079;T001038;10000;1990W153;373
1080;T001038;10000;1990JJ00;128824
1081;T001038;10000;1991W101;2288
1082;T001038;10000;1991W102;2658
1083;T001038;10000;1991W103;2637
1084;T001038;10000;1991W104;2578
1085;T001038;10000;1991W105;2653
1086;T001038;10000;1991W106;2757
1087;T001038;10000;1991W107;2859
1088;T001038;10000;1991W108;2747
1089;T001038;10000;1991W109;2738
1090;T001038;10000;1991W110;2720
1091;T001038;10000;1991W111;2597
1092;T001038;10000;1991W112;2507
1093;T001038;10000;1991W113;2482
1094;T001038;10000;1991W114;2466
1095;T001038;10000;1991W115;2517
1096;T001038;10000;1991W116;2522
1097;T001038;10000;1991W117;2429
1098;T001038;10000;1991W118;2404
1099;T001038;10000;1991W119;2368
1100;T001038;10000;1991W120;2329
1101;T001038;10000;1991W121;2408
1102;T001038;10000;1991W122;2404
1103;T001038;10000;1991W123;2331
1104;T001038;10000;1991W124;2385
1105;T001038;10000;1991W125;2386
1106;T001038;10000;1991W126;2281
1107;T001038;10000;1991W127;2594
1108;T001038;10000;1991W128;2610
1109;T001038;10000;1991W129;2276
1110;T001038;10000;1991W130;2400
1111;T001038;10000;1991W131;2333
1112;T001038;10000;1991W132;2332
1113;T001038;10000;1991W133;2274
1114;T001038;10000;1991W134;2192
1115;T001038;10000;1991W135;2189
1116;T001038;10000;1991W136;2404
1117;T001038;10000;1991W137;2231
1118;T001038;10000;1991W138;2350
1119;T001038;10000;1991W139;2374
1120;T001038;10000;1991W140;2427
1121;T001038;10000;1991W141;2433
1122;T001038;10000;1991W142;2397
1123;T001038;10000;1991W143;2505
1124;T001038;10000;1991W144;2484
1125;T001038;10000;1991W145;2437
1126;T001038;10000;1991W146;2458
1127;T001038;10000;1991W147;2520
1128;T001038;10000;1991W148;2586
1129;T001038;10000;1991W149;2645
1130;T001038;10000;1991W150;2710
1131;T001038;10000;1991W151;2776
1132;T001038;10000;1991W152;2754
1133;T001038;10000;1991W153;816
1134;T001038;10000;1991JJ00;129958
1135;T001038;10000;1992W101;2124
1136;T001038;10000;1992W102;2712
1137;T001038;10000;1992W103;2629
1138;T001038;10000;1992W104;2616
1139;T001038;10000;1992W105;2657
1140;T001038;10000;1992W106;2663
1141;T001038;10000;1992W107;2572
1142;T001038;10000;1992W108;2534
1143;T001038;10000;1992W109;2589
1144;T001038;10000;1992W110;2503
1145;T001038;10000;1992W111;2512
1146;T001038;10000;1992W112;2521
1147;T001038;10000;1992W113;2496
1148;T001038;10000;1992W114;2502
1149;T001038;10000;1992W115;2441
1150;T001038;10000;1992W116;2479
1151;T001038;10000;1992W117;2495
1152;T001038;10000;1992W118;2389
1153;T001038;10000;1992W119;2368
1154;T001038;10000;1992W120;2412
1155;T001038;10000;1992W121;2486
1156;T001038;10000;1992W122;2603
1157;T001038;10000;1992W123;2459
1158;T001038;10000;1992W124;2358
1159;T001038;10000;1992W125;2347
1160;T001038;10000;1992W126;2346
1161;T001038;10000;1992W127;2602
1162;T001038;10000;1992W128;2357
1163;T001038;10000;1992W129;2362
1164;T001038;10000;1992W130;2403
1165;T001038;10000;1992W131;2333
1166;T001038;10000;1992W132;2418
1167;T001038;10000;1992W133;2274
1168;T001038;10000;1992W134;2330
1169;T001038;10000;1992W135;2244
1170;T001038;10000;1992W136;2234
1171;T001038;10000;1992W137;2320
1172;T001038;10000;1992W138;2384
1173;T001038;10000;1992W139;2424
1174;T001038;10000;1992W140;2389
1175;T001038;10000;1992W141;2394
1176;T001038;10000;1992W142;2541
1177;T001038;10000;1992W143;2503
1178;T001038;10000;1992W144;2614
1179;T001038;10000;1992W145;2561
1180;T001038;10000;1992W146;2470
1181;T001038;10000;1992W147;2502
1182;T001038;10000;1992W148;2542
1183;T001038;10000;1992W149;2508
1184;T001038;10000;1992W150;2607
1185;T001038;10000;1992W151;2622
1186;T001038;10000;1992W152;2600
1187;T001038;10000;1992W153;1536
1188;T001038;10000;1992JJ00;129887
1189;T001038;10000;1993X000;1221
1190;T001038;10000;1993W101;2958
1191;T001038;10000;1993W102;2830
1192;T001038;10000;1993W103;2721
1193;T001038;10000;1993W104;2596
1194;T001038;10000;1993W105;2638
1195;T001038;10000;1993W106;2797
1196;T001038;10000;1993W107;2851
1197;T001038;10000;1993W108;2841
1198;T001038;10000;1993W109;2924
1199;T001038;10000;1993W110;3128
1200;T001038;10000;1993W111;2952
1201;T001038;10000;1993W112;2737
1202;T001038;10000;1993W113;2787
1203;T001038;10000;1993W114;2674
1204;T001038;10000;1993W115;2659
1205;T001038;10000;1993W116;2610
1206;T001038;10000;1993W117;2646
1207;T001038;10000;1993W118;2328
1208;T001038;10000;1993W119;2505
1209;T001038;10000;1993W120;2501
1210;T001038;10000;1993W121;2375
1211;T001038;10000;1993W122;2422
1212;T001038;10000;1993W123;2528
1213;T001038;10000;1993W124;2385
1214;T001038;10000;1993W125;2312
1215;T001038;10000;1993W126;2486
1216;T001038;10000;1993W127;2426
1217;T001038;10000;1993W128;2302
1218;T001038;10000;1993W129;2312
1219;T001038;10000;1993W130;2330
1220;T001038;10000;1993W131;2210
1221;T001038;10000;1993W132;2311
1222;T001038;10000;1993W133;2305
1223;T001038;10000;1993W134;2303
1224;T001038;10000;1993W135;2310
1225;T001038;10000;1993W136;2332
1226;T001038;10000;1993W137;2366
1227;T001038;10000;1993W138;2494
1228;T001038;10000;1993W139;2498
1229;T001038;10000;1993W140;2500
1230;T001038;10000;1993W141;2416
1231;T001038;10000;1993W142;2599
1232;T001038;10000;1993W143;2546
1233;T001038;10000;1993W144;2616
1234;T001038;10000;1993W145;2561
1235;T001038;10000;1993W146;2753
1236;T001038;10000;1993W147;3007
1237;T001038;10000;1993W148;3429
1238;T001038;10000;1993W149;3561
1239;T001038;10000;1993W150;3497
1240;T001038;10000;1993W151;3136
1241;T001038;10000;1993W152;2263
1242;T001038;10000;1993JJ00;137795
1243;T001038;10000;1994X000;847
1244;T001038;10000;1994W101;2906
1245;T001038;10000;1994W102;2690
1246;T001038;10000;1994W103;2634
1247;T001038;10000;1994W104;2569
1248;T001038;10000;1994W105;2611
1249;T001038;10000;1994W106;2633
1250;T001038;10000;1994W107;2725
1251;T001038;10000;1994W108;2823
1252;T001038;10000;1994W109;2593
1253;T001038;10000;1994W110;2617
1254;T001038;10000;1994W111;2525
1255;T001038;10000;1994W112;2536
1256;T001038;10000;1994W113;2516
1257;T001038;10000;1994W114;2509
1258;T001038;10000;1994W115;2415
1259;T001038;10000;1994W116;2534
1260;T001038;10000;1994W117;2543
1261;T001038;10000;1994W118;2459
1262;T001038;10000;1994W119;2466
1263;T001038;10000;1994W120;2482
1264;T001038;10000;1994W121;2363
1265;T001038;10000;1994W122;2514
1266;T001038;10000;1994W123;2437
1267;T001038;10000;1994W124;2580
1268;T001038;10000;1994W125;2603
1269;T001038;10000;1994W126;2670
1270;T001038;10000;1994W127;2646
1271;T001038;10000;1994W128;2743
1272;T001038;10000;1994W129;2668
1273;T001038;10000;1994W130;3079
1274;T001038;10000;1994W131;2793
1275;T001038;10000;1994W132;2453
1276;T001038;10000;1994W133;2425
1277;T001038;10000;1994W134;2379
1278;T001038;10000;1994W135;2357
1279;T001038;10000;1994W136;2320
1280;T001038;10000;1994W137;2418
1281;T001038;10000;1994W138;2473
1282;T001038;10000;1994W139;2453
1283;T001038;10000;1994W140;2414
1284;T001038;10000;1994W141;2493
1285;T001038;10000;1994W142;2503
1286;T001038;10000;1994W143;2655
1287;T001038;10000;1994W144;2511
1288;T001038;10000;1994W145;2433
1289;T001038;10000;1994W146;2463
1290;T001038;10000;1994W147;2405
1291;T001038;10000;1994W148;2357
1292;T001038;10000;1994W149;2593
1293;T001038;10000;1994W150;2638
1294;T001038;10000;1994W151;2679
1295;T001038;10000;1994W152;2320
1296;T001038;10000;1994JJ00;133471
1297;T001038;10000;1995X000;394
1298;T001038;10000;1995W101;2719
1299;T001038;10000;1995W102;2823
1300;T001038;10000;1995W103;2609
1301;T001038;10000;1995W104;2664
1302;T001038;10000;1995W105;2577
1303;T001038;10000;1995W106;2536
1304;T001038;10000;1995W107;2551
1305;T001038;10000;1995W108;2510
1306;T001038;10000;1995W109;2490
1307;T001038;10000;1995W110;2770
1308;T001038;10000;1995W111;2800
1309;T001038;10000;1995W112;2786
1310;T001038;10000;1995W113;2634
1311;T001038;10000;1995W114;2717
1312;T001038;10000;1995W115;2645
1313;T001038;10000;1995W116;2691
1314;T001038;10000;1995W117;2645
1315;T001038;10000;1995W118;2628
1316;T001038;10000;1995W119;2486
1317;T001038;10000;1995W120;2482
1318;T001038;10000;1995W121;2468
1319;T001038;10000;1995W122;2485
1320;T001038;10000;1995W123;2319
1321;T001038;10000;1995W124;2352
1322;T001038;10000;1995W125;2498
1323;T001038;10000;1995W126;2663
1324;T001038;10000;1995W127;2489
1325;T001038;10000;1995W128;2808
1326;T001038;10000;1995W129;2451
1327;T001038;10000;1995W130;2466
1328;T001038;10000;1995W131;2744
1329;T001038;10000;1995W132;2473
1330;T001038;10000;1995W133;2380
1331;T001038;10000;1995W134;2427
1332;T001038;10000;1995W135;2278
1333;T001038;10000;1995W136;2362
1334;T001038;10000;1995W137;2348
1335;T001038;10000;1995W138;2437
1336;T001038;10000;1995W139;2366
1337;T001038;10000;1995W140;2525
1338;T001038;10000;1995W141;2600
1339;T001038;10000;1995W142;2417
1340;T001038;10000;1995W143;2455
1341;T001038;10000;1995W144;2573
1342;T001038;10000;1995W145;2533
1343;T001038;10000;1995W146;2691
1344;T001038;10000;1995W147;2613
1345;T001038;10000;1995W148;2646
1346;T001038;10000;1995W149;2826
1347;T001038;10000;1995W150;3098
1348;T001038;10000;1995W151;3291
1349;T001038;10000;1995W152;3436
1350;T001038;10000;1995JJ00;135675
1351;T001038;10000;1996W101;3546
1352;T001038;10000;1996W102;3257
1353;T001038;10000;1996W103;2970
1354;T001038;10000;1996W104;2855
1355;T001038;10000;1996W105;2992
1356;T001038;10000;1996W106;3089
1357;T001038;10000;1996W107;3046
1358;T001038;10000;1996W108;2887
1359;T001038;10000;1996W109;2878
1360;T001038;10000;1996W110;2714
1361;T001038;10000;1996W111;2807
1362;T001038;10000;1996W112;2784
1363;T001038;10000;1996W113;2727
1364;T001038;10000;1996W114;2765
1365;T001038;10000;1996W115;2642
1366;T001038;10000;1996W116;2856
1367;T001038;10000;1996W117;2703
1368;T001038;10000;1996W118;2498
1369;T001038;10000;1996W119;2519
1370;T001038;10000;1996W120;2598
1371;T001038;10000;1996W121;2514
1372;T001038;10000;1996W122;2523
1373;T001038;10000;1996W123;2752
1374;T001038;10000;1996W124;2506
1375;T001038;10000;1996W125;2366
1376;T001038;10000;1996W126;2376
1377;T001038;10000;1996W127;2433
1378;T001038;10000;1996W128;2490
1379;T001038;10000;1996W129;2467
1380;T001038;10000;1996W130;2500
1381;T001038;10000;1996W131;2285
1382;T001038;10000;1996W132;2449
1383;T001038;10000;1996W133;2357
1384;T001038;10000;1996W134;2364
1385;T001038;10000;1996W135;2273
1386;T001038;10000;1996W136;2150
1387;T001038;10000;1996W137;2275
1388;T001038;10000;1996W138;2523
1389;T001038;10000;1996W139;2582
1390;T001038;10000;1996W140;2467
1391;T001038;10000;1996W141;2417
1392;T001038;10000;1996W142;2377
1393;T001038;10000;1996W143;2465
1394;T001038;10000;1996W144;2404
